book_id,genres
7149,"['science-fiction', 'fiction', 'science', 'fantasy']"
32,"['classics', 'fiction', 'historical-fiction']"
9436,"['music', 'biography', 'memoir', 'nonfiction', 'history', 'books', 'romance']"
4836,"['nonfiction', 'memoir', 'biography', 'history', 'fiction', 'books', 'science', 'psychology', 'self-help']"
7040,"['fiction', 'mystery', 'suspense', 'chick-lit', 'contemporary', 'romance', 'thriller', 'crime']"
7749,"['fiction', 'contemporary']"
8793,"['chick-lit', 'romance', 'fiction', 'contemporary']"
3165,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
5216,"['historical-fiction', 'fiction', 'romance', 'art']"
9670,"['business', 'biography', 'nonfiction', 'self-help', 'memoir']"
575,"['science-fiction', 'fiction', 'thriller', 'historical-fiction', 'fantasy', 'suspense']"
3053,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary', 'suspense']"
524,"['art', 'nonfiction']"
9299,"['fantasy', 'fiction', 'science-fiction', 'comics', 'books', 'science', 'contemporary', 'crime', 'young-adult', 'mystery']"
1739,"['fiction', 'classics', 'contemporary']"
3486,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'horror']"
8983,"['fiction', 'chick-lit', 'romance', 'mystery', 'contemporary']"
7812,"['fiction', 'classics', 'romance']"
4216,"['fiction', 'historical-fiction', 'fantasy', 'art', 'mystery']"
5011,"['fiction', 'romance', 'chick-lit', 'historical-fiction', 'contemporary', 'mystery', 'memoir', 'nonfiction', 'cookbooks']"
6195,"['fiction', 'classics', 'philosophy']"
1385,"['fiction', 'fantasy', 'science-fiction', 'contemporary', 'mystery']"
557,"['fiction', 'contemporary', 'classics', 'young-adult']"
1446,"['psychology', 'nonfiction', 'self-help', 'business', 'science']"
2600,"['classics', 'fiction', 'historical-fiction']"
4813,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
9476,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
6692,"['classics', 'fiction', 'poetry']"
1132,"['horror', 'fiction', 'paranormal', 'thriller', 'classics', 'mystery']"
580,"['art', 'nonfiction', 'history', 'classics']"
7872,"['fiction', 'contemporary', 'crime']"
8444,"['thriller', 'horror', 'fiction', 'suspense', 'mystery', 'crime']"
9386,"['historical-fiction', 'fiction']"
5197,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
7659,"['classics', 'fiction', 'romance', 'poetry', 'young-adult', 'historical-fiction', 'history']"
7757,"['young-adult', 'contemporary', 'romance', 'fiction']"
8098,"['fantasy', 'fiction', 'romance']"
3315,"['memoir', 'nonfiction', 'biography', 'crime', 'religion', 'history', 'christian', 'psychology', 'books']"
1579,"['memoir', 'nonfiction', 'biography', 'chick-lit', 'fiction', 'contemporary']"
8613,"['nonfiction', 'memoir', 'biography']"
8263,"['fiction', 'books', 'thriller']"
3769,"['fantasy', 'young-adult', 'fiction', 'mystery']"
5916,"['fiction', 'chick-lit', 'romance', 'contemporary']"
7000,"['nonfiction', 'self-help', 'philosophy', 'books', 'psychology']"
2022,"['art', 'nonfiction', 'philosophy', 'spirituality', 'religion', 'classics']"
453,"['historical-fiction', 'fiction', 'romance', 'classics']"
939,"['mystery', 'fiction', 'thriller', 'young-adult', 'contemporary', 'suspense']"
7742,"['fiction', 'mystery', 'suspense', 'thriller', 'crime']"
2778,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
5775,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'fantasy', 'paranormal', 'science-fiction', 'books', 'crime', 'romance', 'contemporary']"
2991,"['fiction', 'mystery', 'contemporary', 'paranormal', 'chick-lit', 'romance']"
8564,"['classics', 'fiction', 'historical-fiction', 'romance', 'mystery', 'history']"
4363,"['fiction', 'historical-fiction', 'contemporary']"
4347,"['historical-fiction', 'fiction']"
2293,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
9416,"['chick-lit', 'romance', 'fiction', 'contemporary', 'fantasy']"
9880,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction', 'travel']"
9882,"['young-adult', 'fantasy', 'paranormal', 'contemporary', 'romance', 'fiction']"
8212,"['fiction', 'classics', 'romance']"
5445,"['chick-lit', 'romance', 'fiction', 'contemporary', 'young-adult']"
9792,"['fiction', 'chick-lit', 'contemporary', 'books']"
6999,"['fiction', 'classics', 'crime', 'mystery', 'thriller']"
7564,"['memoir', 'nonfiction', 'biography', 'fiction', 'chick-lit', 'contemporary']"
6478,"['young-adult', 'fantasy', 'romance', 'science-fiction', 'paranormal', 'fiction']"
7751,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books']"
6488,"['mystery', 'fiction', 'crime', 'romance', 'contemporary', 'thriller']"
3501,"['fiction', 'chick-lit', 'contemporary', 'historical-fiction']"
7080,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'science-fiction', 'crime', 'fantasy', 'books']"
7626,"['young-adult', 'chick-lit', 'contemporary', 'fiction', 'romance']"
6155,"['classics', 'fiction', 'historical-fiction', 'horror', 'books']"
7273,"['memoir', 'nonfiction', 'biography', 'history', 'fiction', 'contemporary']"
375,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
7427,"['fiction', 'thriller', 'mystery', 'classics', 'crime']"
4071,"['psychology', 'philosophy', 'nonfiction', 'classics', 'history', 'science']"
8150,"['fiction', 'crime', 'thriller', 'mystery', 'suspense', 'classics', 'historical-fiction']"
1271,"['fiction', 'historical-fiction']"
5404,"['classics', 'fiction', 'historical-fiction']"
9158,"['historical-fiction', 'fiction']"
2197,"['classics', 'fiction', 'historical-fiction']"
8693,"['fiction', 'mystery', 'contemporary', 'crime', 'thriller', 'chick-lit', 'suspense']"
341,"['classics', 'poetry', 'fiction', 'fantasy', 'historical-fiction']"
6161,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'contemporary']"
8626,"['fiction', 'young-adult', 'mystery', 'fantasy']"
5868,"['romance', 'fiction', 'contemporary', 'chick-lit']"
2281,"['fiction', 'contemporary']"
3320,"['art', 'nonfiction', 'philosophy', 'biography', 'memoir']"
1459,"['romance', 'fiction', 'chick-lit', 'contemporary']"
7972,"['horror', 'fiction', 'classics', 'historical-fiction', 'music', 'mystery', 'crime', 'history']"
4438,"['fiction', 'contemporary', 'memoir', 'classics', 'historical-fiction']"
6460,"['fiction', 'contemporary']"
8537,"['travel', 'nonfiction', 'memoir', 'biography', 'chick-lit', 'romance']"
5699,"['fiction', 'classics']"
3374,"['horror', 'fiction', 'thriller', 'science-fiction', 'suspense', 'mystery', 'fantasy', 'paranormal']"
7950,"['nonfiction', 'science', 'history', 'business', 'philosophy']"
9023,"['historical-fiction', 'fiction', 'romance', 'classics']"
3458,"['mystery', 'fiction', 'romance', 'crime', 'thriller', 'chick-lit', 'contemporary', 'suspense']"
2000,"['fiction', 'historical-fiction', 'contemporary']"
308,"['chick-lit', 'romance', 'fiction', 'contemporary']"
6553,"['fiction', 'classics', 'historical-fiction']"
4176,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'contemporary']"
264,"['classics', 'fiction', 'historical-fiction']"
4631,"['fiction', 'chick-lit', 'romance', 'contemporary']"
253,"['mystery', 'fiction', 'crime', 'thriller', 'contemporary']"
5838,"['science-fiction', 'fiction', 'fantasy', 'science', 'young-adult', 'books', 'romance']"
6054,"['fiction', 'contemporary', 'science-fiction', 'young-adult']"
6012,"['fiction', 'contemporary', 'young-adult']"
9005,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
5845,"['nonfiction', 'self-help', 'psychology', 'christian']"
3956,"['young-adult', 'romance', 'science-fiction', 'fantasy', 'fiction']"
9823,"['fiction', 'contemporary', 'historical-fiction']"
5233,"['fiction', 'contemporary', 'romance', 'chick-lit']"
5808,"['fiction', 'contemporary', 'young-adult']"
9422,"['horror', 'mystery', 'fiction', 'thriller', 'paranormal', 'fantasy', 'suspense', 'contemporary', 'historical-fiction', 'crime']"
4979,"['fiction', 'fantasy']"
6699,"['mystery', 'fiction', 'thriller', 'suspense', 'crime']"
1639,"['historical-fiction', 'young-adult', 'fiction', 'classics']"
4635,"['fiction', 'historical-fiction', 'contemporary']"
5598,"['fantasy', 'young-adult', 'fiction']"
8908,"['classics', 'fiction']"
6516,"['mystery', 'crime', 'fiction', 'thriller']"
6447,"['fiction', 'contemporary', 'sports', 'classics']"
8199,"['fiction', 'mystery', 'thriller', 'suspense', 'crime', 'art']"
2593,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
7311,"['fiction', 'contemporary', 'romance']"
823,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
3685,"['biography', 'nonfiction', 'history', 'memoir', 'mystery', 'historical-fiction', 'art']"
5602,"['romance', 'contemporary', 'young-adult', 'fiction']"
3587,"['fiction', 'contemporary', 'historical-fiction']"
9395,"['young-adult', 'fiction', 'contemporary', 'romance']"
761,"['chick-lit', 'romance', 'fiction', 'contemporary', 'paranormal']"
8885,"['fiction', 'historical-fiction', 'fantasy', 'mystery', 'chick-lit', 'romance', 'contemporary', 'history', 'science-fiction', 'books']"
8380,"['chick-lit', 'fiction', 'contemporary', 'romance', 'young-adult']"
6258,"['psychology', 'nonfiction', 'self-help', 'science', 'philosophy']"
156,"['chick-lit', 'romance', 'fiction', 'contemporary']"
1935,"['nonfiction', 'contemporary', 'self-help']"
3216,"['fiction', 'historical-fiction', 'contemporary']"
1075,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'crime']"
7246,"['fiction', 'young-adult', 'contemporary']"
4797,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary', 'books']"
6335,"['fiction', 'historical-fiction', 'romance', 'classics', 'contemporary']"
5237,"['fiction', 'classics', 'young-adult', 'historical-fiction']"
6688,"['fiction', 'historical-fiction', 'fantasy', 'classics']"
5085,"['young-adult', 'fantasy', 'contemporary', 'fiction', 'paranormal', 'romance']"
7597,"['fiction', 'nonfiction', 'chick-lit', 'memoir', 'biography', 'self-help', 'cookbooks']"
2544,"['classics', 'fiction', 'fantasy', 'horror', 'poetry']"
5058,"['fiction', 'contemporary', 'historical-fiction']"
7591,"['horror', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'suspense', 'paranormal', 'contemporary', 'science-fiction']"
3016,"['chick-lit', 'fiction', 'romance', 'contemporary']"
4908,"['nonfiction', 'psychology', 'self-help', 'biography', 'memoir', 'romance']"
622,"['romance', 'fiction', 'chick-lit', 'contemporary']"
9814,"['science-fiction', 'fiction', 'fantasy', 'science', 'books', 'young-adult', 'travel']"
5887,"['young-adult', 'romance', 'contemporary', 'sports', 'chick-lit', 'fiction']"
1280,"['classics', 'poetry', 'fiction', 'fantasy']"
1279,"['young-adult', 'fiction', 'mystery', 'contemporary']"
9928,"['historical-fiction', 'fiction']"
8253,"['comics', 'graphic-novels', 'fiction', 'classics']"
6679,"['young-adult', 'science-fiction', 'fiction', 'fantasy', 'romance']"
1372,"['fiction', 'horror', 'mystery', 'fantasy', 'psychology', 'crime', 'thriller', 'suspense']"
9054,"['fiction', 'historical-fiction', 'contemporary', 'religion', 'art']"
9454,"['fiction', 'thriller', 'historical-fiction', 'mystery', 'suspense', 'history', 'crime', 'romance', 'science', 'books']"
4316,"['fiction', 'contemporary']"
7306,"['horror', 'fiction', 'young-adult', 'fantasy', 'mystery', 'paranormal', 'thriller']"
5139,"['mystery', 'paranormal', 'fantasy', 'fiction', 'romance', 'chick-lit']"
5208,"['art', 'nonfiction', 'graphic-novels']"
5386,"['classics', 'fiction']"
6674,"['young-adult', 'fiction', 'contemporary', 'crime', 'mystery']"
4167,"['fantasy', 'young-adult', 'fiction']"
5935,"['fiction', 'contemporary']"
1037,"['fiction', 'thriller', 'mystery', 'crime', 'suspense']"
7003,"['fiction', 'science-fiction', 'thriller', 'mystery', 'science', 'fantasy', 'suspense', 'contemporary', 'crime', 'horror', 'books']"
4493,"['nonfiction', 'psychology', 'science', 'self-help']"
656,"['young-adult', 'romance', 'mystery', 'contemporary', 'fiction', 'chick-lit']"
6253,"['fiction', 'fantasy', 'historical-fiction']"
7755,"['fiction', 'historical-fiction', 'classics']"
9287,"['fiction', 'science-fiction', 'thriller', 'young-adult']"
2270,"['young-adult', 'fiction', 'chick-lit', 'contemporary', 'romance']"
7229,"['historical-fiction', 'young-adult', 'fiction', 'mystery']"
7582,"['fiction', 'chick-lit', 'romance', 'contemporary']"
8713,"['fiction', 'mystery', 'thriller', 'suspense', 'contemporary', 'romance', 'chick-lit', 'crime']"
2784,"['biography', 'nonfiction', 'history', 'memoir']"
5792,"['fiction', 'philosophy', 'contemporary', 'classics']"
8646,"['mystery', 'chick-lit', 'romance', 'fiction', 'contemporary', 'crime', 'suspense']"
1523,"['young-adult', 'fantasy', 'science-fiction', 'fiction', 'paranormal']"
6184,"['fiction', 'classics', 'contemporary', 'thriller', 'mystery']"
5043,"['crime', 'mystery', 'fiction', 'thriller', 'suspense', 'books', 'contemporary']"
9599,"['young-adult', 'science-fiction', 'fiction']"
6321,"['fiction', 'mystery', 'thriller', 'crime', 'horror', 'suspense']"
2908,"['young-adult', 'contemporary', 'romance', 'fiction']"
1986,"['nonfiction', 'crime', 'mystery', 'thriller', 'history', 'biography']"
4170,"['young-adult', 'paranormal', 'fantasy', 'romance']"
5851,"['fiction', 'romance', 'historical-fiction', 'contemporary']"
9205,"['fiction', 'historical-fiction', 'music']"
7779,"['music', 'nonfiction', 'memoir', 'biography']"
6533,"['fiction', 'thriller', 'mystery', 'historical-fiction', 'suspense', 'crime']"
5647,['nonfiction']
1685,"['fiction', 'contemporary', 'chick-lit', 'romance', 'mystery']"
6826,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary', 'books']"
8118,"['graphic-novels', 'comics', 'horror', 'fiction', 'fantasy', 'science-fiction', 'thriller', 'paranormal', 'young-adult']"
8191,"['business', 'self-help', 'biography', 'nonfiction', 'fiction', 'books']"
1209,"['romance', 'contemporary', 'chick-lit', 'fiction']"
8327,"['fantasy', 'young-adult', 'fiction', 'science-fiction']"
7754,"['nonfiction', 'philosophy', 'psychology', 'self-help', 'biography', 'history', 'business']"
702,"['fiction', 'contemporary', 'historical-fiction', 'history', 'crime', 'travel', 'mystery']"
1795,"['horror', 'fiction', 'science-fiction', 'thriller', 'fantasy', 'suspense']"
2786,"['young-adult', 'fiction', 'classics', 'historical-fiction']"
411,"['chick-lit', 'romance', 'fiction', 'contemporary']"
4456,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
1414,"['romance', 'fiction', 'chick-lit', 'contemporary', 'mystery']"
7774,"['memoir', 'nonfiction', 'travel', 'chick-lit', 'romance', 'cookbooks', 'biography']"
8449,"['fiction', 'historical-fiction']"
5039,"['fiction', 'poetry']"
6028,"['fiction', 'romance', 'chick-lit', 'contemporary']"
4091,"['fiction', 'classics', 'historical-fiction']"
4353,"['fiction', 'thriller', 'mystery', 'romance', 'suspense', 'crime', 'contemporary']"
2124,"['fiction', 'contemporary', 'classics']"
8868,"['mystery', 'fiction', 'crime', 'classics', 'thriller', 'suspense', 'historical-fiction']"
2179,"['young-adult', 'romance', 'fantasy', 'fiction', 'science-fiction', 'chick-lit']"
934,"['classics', 'fiction', 'philosophy']"
7879,"['fiction', 'contemporary', 'young-adult', 'classics']"
4938,"['fiction', 'young-adult', 'contemporary', 'classics']"
6597,"['fantasy', 'young-adult', 'paranormal', 'fiction', 'romance']"
1024,"['mystery', 'fiction', 'historical-fiction', 'young-adult', 'crime', 'thriller', 'science', 'suspense', 'contemporary']"
8427,"['fiction', 'historical-fiction', 'fantasy']"
6865,"['fiction', 'mystery', 'thriller', 'crime']"
1498,"['horror', 'fiction', 'fantasy', 'thriller', 'suspense', 'mystery', 'historical-fiction']"
811,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'contemporary']"
2876,"['young-adult', 'contemporary', 'romance', 'fiction', 'mystery']"
1543,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
3538,"['fiction', 'crime', 'mystery', 'thriller']"
9506,"['fiction', 'historical-fiction', 'contemporary']"
3429,"['horror', 'mystery', 'fiction', 'thriller', 'paranormal', 'historical-fiction', 'fantasy', 'suspense', 'contemporary', 'crime']"
6981,"['fantasy', 'paranormal', 'mystery', 'fiction']"
8765,"['fiction', 'chick-lit', 'romance', 'contemporary', 'mystery', 'books']"
1613,"['nonfiction', 'memoir', 'biography', 'sports']"
3896,"['biography', 'nonfiction', 'memoir', 'history']"
2938,"['chick-lit', 'fiction', 'romance', 'contemporary']"
5485,"['fiction', 'horror', 'fantasy', 'thriller', 'mystery', 'suspense', 'paranormal', 'romance', 'science-fiction', 'contemporary', 'books']"
7897,"['fantasy', 'young-adult', 'romance', 'paranormal', 'science-fiction', 'fiction']"
4429,"['fiction', 'classics', 'contemporary']"
3608,"['paranormal', 'fantasy', 'romance', 'fiction', 'horror']"
9179,"['young-adult', 'science-fiction', 'romance', 'fantasy', 'fiction']"
5051,"['history', 'nonfiction', 'science', 'biography', 'religion', 'memoir']"
4819,"['young-adult', 'romance', 'chick-lit', 'contemporary', 'fiction', 'science-fiction', 'fantasy', 'mystery']"
1129,"['fantasy', 'fiction', 'classics', 'nonfiction', 'history', 'books', 'biography', 'young-adult']"
6680,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
293,"['classics', 'fiction', 'young-adult', 'historical-fiction', 'fantasy']"
771,"['history', 'nonfiction', 'biography']"
9719,"['fiction', 'romance', 'chick-lit', 'contemporary', 'mystery']"
